phecode	cases	controls	p_value	neg_log_p_value	standard_error	beta	conf_int_1	conf_int_2	odds_ratio	log10_odds_ratio	converged	phecode_sex_restriction	phecode_string	phecode_category
MB_280.91	82	347	0.3614685378029905	0.441929497686693	0.249	0.22725329977946532	-0.261	0.715	1.2551477563279247	0.0986948540885273	True	Both	Psychoactive substance withdrawal	Mental
EM_239	150	282	0.08790545449338441	1.0559841763154922	0.249	0.4241891102275334	-0.063	0.911	1.5283505931852526	0.18422298985526797	True	Both	Hyperlipidemia	Endocrine/Metab
ID_092	55	386	0.8641755286839365	0.06339803599748686	0.29	-0.04956879233773524	-0.618	0.518	0.9516396903656656	-0.02152745298688659	True	Both	Bacteremia, Sepsis, and SIRS	Infections
MS_708	104	318	0.009229425643782402	2.0348253247050985	0.281	0.730728087392567	0.181	1.281	2.076591997848429	0.317351176126309	True	Both	Osteoarthritis	Muscloskeletal
NS_329	100	299	0.003703093192532242	2.431435358300752	0.238	0.6903168986831114	0.224	1.156	1.9943474391898588	0.29980081986264145	True	Both	Symptoms and signs involving cognitive functions and awareness	Neurological
SS_808	64	355	0.15620222444183343	0.8063127857216199	0.277	0.39206892679732247	-0.15	0.934	1.4800397222845734	0.1702733714338071	True	Both	Syncope and collapse	Symptoms
EM_232	90	343	0.5177107933903895	0.28591278062173003	0.244	0.15756050825376647	-0.32	0.635	1.1706515899221888	0.06842765930048256	True	Both	Vitamin deficiencies	Endocrine/Metab
EM_247.88	52	386	0.08009920349633198	1.0963718025033744	0.309	0.540102452125205	-0.065	1.145	1.716182679741043	0.2345635146203918	True	Both	Iron deficiency	Endocrine/Metab
NS_333.2	131	275	0.00011631047852814055	3.934381157481765	0.221	0.8532419545158931	0.419	1.287	2.347244189059732	0.37055827257459784	True	Both	Insomnia	Neurological
MB_286.1	192	245	0.0023608708207974076	2.626927775458202	0.195	0.593680116630268	0.211	0.976	1.810639534105974	0.25783199866820433	True	Both	Bipolar disorder	Mental
NS_333.11	78	373	0.015013656443817747	1.8235135262784303	0.265	0.6456852983325487	0.125	1.166	1.9072936466651667	0.28041756211188085	True	Both	Obstructive sleep apnea	Neurological
MB_286.11	111	326	0.07958208882409397	1.0991846659326288	0.222	0.389432519988808	-0.046	0.825	1.4761428745789142	0.16912839450481715	True	Both	Bipolar I disorder	Mental
